pattern,gene,rank,cogaps_weight,contrast_scope,cell_type,mean_log2fc_stim_vs_ctrl,median_log2fc_stim_vs_ctrl,n_pairs,n_up_pairs,n_down_pairs,n_zero_pairs,sign_consistency,wilcoxon_pvalue,direction,evidence_strength,wilcoxon_fdr
Pattern6,CD74,1,13.793898582458496,by_cell_type,Megakaryocytes,0.9778702778434498,0.9778702778434498,1,1,0,0,1.0,,up_in_stim,strong,
Pattern6,CD74,1,13.793898582458496,by_cell_type,NK cells,-0.3676877344872209,-0.37451425261865623,8,1,7,0,0.875,0.1484375,down_in_stim,moderate,0.18070652173913043
Pattern6,HLA-DRA,2,12.018577575683594,by_cell_type,B cells,-0.7271407390257487,-0.7127771524450823,8,0,8,0,1.0,0.0078125,down_in_stim,strong,0.020007621951219513
Pattern6,HLA-DRA,2,12.018577575683594,by_cell_type,CD14+ Monocytes,-0.493687090009554,-0.5051009473542827,8,0,8,0,1.0,0.0078125,down_in_stim,moderate,0.020007621951219513
Pattern6,HLA-DRA,2,12.018577575683594,by_cell_type,CD4 T cells,0.0017540368058972522,-0.03722738583594776,8,4,4,0,0.5,1.0,up_in_stim,weak_or_mixed,1.0
Pattern6,HLA-DRA,2,12.018577575683594,by_cell_type,CD8 T cells,-0.13208433451589557,-0.14339993990941657,5,1,4,0,0.8,0.4375,down_in_stim,suggestive,0.4861111111111111
Pattern6,HLA-DRA,2,12.018577575683594,by_cell_type,Dendritic cells,-0.7710911828220821,-0.7362361714720871,6,0,6,0,1.0,0.03125,down_in_stim,strong,0.04843173431734318
Pattern6,HLA-DRA,2,12.018577575683594,by_cell_type,FCGR3A+ Monocytes,-0.33130344279059365,-0.3642033305451928,6,1,5,0,0.8333333333333334,0.0625,down_in_stim,moderate,0.08003048780487805
Pattern6,HLA-DRA,2,12.018577575683594,by_cell_type,Megakaryocytes,0.1814636377008485,0.1814636377008485,1,1,0,0,1.0,,up_in_stim,suggestive,
Pattern6,HLA-DRA,2,12.018577575683594,by_cell_type,NK cells,-0.5360381228974596,-0.8095245575013088,8,3,5,0,0.625,0.109375,down_in_stim,moderate,0.13671875
Pattern6,HLA-DRB1,3,10.16970443725586,by_cell_type,B cells,-0.6478074531741786,-0.6836790119287652,8,0,8,0,1.0,0.0078125,down_in_stim,strong,0.020007621951219513
Pattern6,HLA-DRB1,3,10.16970443725586,by_cell_type,CD14+ Monocytes,-0.10375191547512475,-0.09720784561550566,8,2,6,0,0.75,0.1484375,down_in_stim,suggestive,0.18070652173913043
Pattern6,HLA-DRB1,3,10.16970443725586,by_cell_type,CD4 T cells,-0.16822776351651036,-0.07485650392854515,8,3,5,0,0.625,0.546875,down_in_stim,suggestive,0.6012761780104712
Pattern6,HLA-DRB1,3,10.16970443725586,by_cell_type,CD8 T cells,-2.414321801171425,-0.44637976234905175,5,1,4,0,0.8,0.3125,down_in_stim,strong,0.35377358490566035
Pattern6,HLA-DRB1,3,10.16970443725586,by_cell_type,Dendritic cells,-0.612381316618181,-0.6188534201547737,6,0,6,0,1.0,0.03125,down_in_stim,strong,0.04843173431734318
Pattern6,HLA-DRB1,3,10.16970443725586,by_cell_type,FCGR3A+ Monocytes,-0.01860659511520435,-0.026934714169659202,6,3,3,0,0.5,1.0,down_in_stim,weak_or_mixed,1.0
Pattern6,HLA-DRB1,3,10.16970443725586,by_cell_type,Megakaryocytes,3.8993926242885006,3.8993926242885006,1,1,0,0,1.0,,up_in_stim,strong,
Pattern6,HLA-DRB1,3,10.16970443725586,by_cell_type,NK cells,-0.5604067248653859,-0.46278083715624163,8,1,7,0,0.875,0.109375,down_in_stim,strong,0.13671875
Pattern6,HLA-DPA1,4,8.471000671386719,by_cell_type,B cells,-0.22033301536894778,-0.2063522511455691,8,1,7,0,0.875,0.0234375,down_in_stim,suggestive,0.04843173431734318
Pattern6,HLA-DPA1,4,8.471000671386719,by_cell_type,CD14+ Monocytes,0.3031477463903527,0.2597855656382748,8,7,1,0,0.875,0.0234375,up_in_stim,moderate,0.04843173431734318
Pattern6,HLA-DPA1,4,8.471000671386719,by_cell_type,CD4 T cells,0.29769216551866373,0.3300164909500163,8,6,2,0,0.75,0.078125,up_in_stim,moderate,0.09853603603603604
Pattern6,HLA-DPA1,4,8.471000671386719,by_cell_type,CD8 T cells,0.15825539976681108,0.31872210400913303,5,3,2,0,0.6,0.3125,up_in_stim,weak_or_mixed,0.35377358490566035
Pattern6,HLA-DPA1,4,8.471000671386719,by_cell_type,Dendritic cells,-0.5095853734327754,-0.3405130307784239,6,0,6,0,1.0,0.03125,down_in_stim,strong,0.04843173431734318
Pattern6,HLA-DPA1,4,8.471000671386719,by_cell_type,FCGR3A+ Monocytes,0.4078107994972588,0.2949782744556302,6,5,1,0,0.8333333333333334,0.0625,up_in_stim,moderate,0.08003048780487805
Pattern6,HLA-DPA1,4,8.471000671386719,by_cell_type,Megakaryocytes,3.8993926242885006,3.8993926242885006,1,1,0,0,1.0,,up_in_stim,strong,
Pattern6,HLA-DPA1,4,8.471000671386719,by_cell_type,NK cells,-0.5412448300361872,-0.3068050892413119,8,1,7,0,0.875,0.0234375,down_in_stim,strong,0.04843173431734318
Pattern6,HLA-DPB1,5,8.204859733581543,by_cell_type,B cells,-0.5194344960339026,-0.49574242115101086,8,0,8,0,1.0,0.0078125,down_in_stim,strong,0.020007621951219513
Pattern6,HLA-DPB1,5,8.204859733581543,by_cell_type,CD14+ Monocytes,-0.08573494968660911,-0.10048052800662433,8,3,5,0,0.625,0.3828125,down_in_stim,weak_or_mixed,0.43104892761394104
Pattern6,HLA-DPB1,5,8.204859733581543,by_cell_type,CD4 T cells,-0.8307340813253421,-0.7135670836023227,8,0,8,0,1.0,0.0078125,down_in_stim,strong,0.020007621951219513
Pattern6,HLA-DPB1,5,8.204859733581543,by_cell_type,CD8 T cells,-1.0521020317653569,-0.9691106045918847,5,0,5,0,1.0,0.0625,down_in_stim,strong,0.08003048780487805
Pattern6,HLA-DPB1,5,8.204859733581543,by_cell_type,Dendritic cells,-0.44000892052363155,-0.3580413482613434,6,0,6,0,1.0,0.03125,down_in_stim,moderate,0.04843173431734318
Pattern6,HLA-DPB1,5,8.204859733581543,by_cell_type,FCGR3A+ Monocytes,0.1378956750222254,0.012393847605129515,6,3,3,0,0.5,0.5625,up_in_stim,weak_or_mixed,0.6168407310704961
Pattern6,HLA-DPB1,5,8.204859733581543,by_cell_type,Megakaryocytes,-0.2157735404068566,-0.2157735404068566,1,0,1,0,1.0,,down_in_stim,suggestive,
Pattern6,HLA-DPB1,5,8.204859733581543,by_cell_type,NK cells,-2.8181422525609277,-1.5531381156373274,8,0,8,0,1.0,0.0078125,down_in_stim,strong,0.020007621951219513
Pattern6,FTL,6,5.5781474113464355,by_cell_type,B cells,-0.925740020974422,-0.8218382879384096,8,0,8,0,1.0,0.0078125,down_in_stim,strong,0.020007621951219513
Pattern6,FTL,6,5.5781474113464355,by_cell_type,CD14+ Monocytes,-0.604903657267645,-0.5751191166642826,8,0,8,0,1.0,0.0078125,down_in_stim,strong,0.020007621951219513
Pattern6,FTL,6,5.5781474113464355,by_cell_type,CD4 T cells,-0.671531719426218,-0.6680025334571393,8,0,8,0,1.0,0.0078125,down_in_stim,strong,0.020007621951219513
Pattern6,FTL,6,5.5781474113464355,by_cell_type,CD8 T cells,-0.7888354557232727,-0.7397202165468251,5,0,5,0,1.0,0.0625,down_in_stim,strong,0.08003048780487805
Pattern6,FTL,6,5.5781474113464355,by_cell_type,Dendritic cells,-0.4946768045828482,-0.5708221172266859,6,1,5,0,0.8333333333333334,0.0625,down_in_stim,moderate,0.08003048780487805
Pattern6,FTL,6,5.5781474113464355,by_cell_type,FCGR3A+ Monocytes,-0.6844409423777827,-0.6948111792041063,6,0,6,0,1.0,0.03125,down_in_stim,strong,0.04843173431734318
Pattern6,FTL,6,5.5781474113464355,by_cell_type,Megakaryocytes,-0.2730577877128404,-0.2730577877128404,1,0,1,0,1.0,,down_in_stim,moderate,
Pattern6,FTL,6,5.5781474113464355,by_cell_type,NK cells,-0.7394631680025365,-0.81937274878912,8,1,7,0,0.875,0.015625,down_in_stim,strong,0.03815406976744186
Pattern6,ACTB,7,4.715860843658447,by_cell_type,B cells,-0.7411058585931118,-0.8163699895181855,8,0,8,0,1.0,0.0078125,down_in_stim,strong,0.020007621951219513
Pattern6,ACTB,7,4.715860843658447,by_cell_type,CD14+ Monocytes,-1.5466987605632654,-1.5255323381283494,8,0,8,0,1.0,0.0078125,down_in_stim,strong,0.020007621951219513
Pattern6,ACTB,7,4.715860843658447,by_cell_type,CD4 T cells,-0.6073799271502784,-0.592141269920222,8,0,8,0,1.0,0.0078125,down_in_stim,strong,0.020007621951219513
Pattern6,ACTB,7,4.715860843658447,by_cell_type,CD8 T cells,-0.5180223489678845,-0.4884144173616427,5,0,5,0,1.0,0.0625,down_in_stim,strong,0.08003048780487805
Pattern6,ACTB,7,4.715860843658447,by_cell_type,Dendritic cells,-1.0680027255884637,-1.058679915592819,6,0,6,0,1.0,0.03125,down_in_stim,strong,0.04843173431734318
Pattern6,ACTB,7,4.715860843658447,by_cell_type,FCGR3A+ Monocytes,-1.2759696853826972,-1.2630831989260072,6,0,6,0,1.0,0.03125,down_in_stim,strong,0.04843173431734318
Pattern6,ACTB,7,4.715860843658447,by_cell_type,Megakaryocytes,0.6391114972590355,0.6391114972590355,1,1,0,0,1.0,,up_in_stim,strong,
Pattern6,ACTB,7,4.715860843658447,by_cell_type,NK cells,-0.40242536629756875,-0.3476425544438113,8,1,7,0,0.875,0.0546875,down_in_stim,moderate,0.08003048780487805
Pattern6,FTH1,8,3.585453987121582,by_cell_type,B cells,-1.3098243441406336,-1.2582921425349785,8,0,8,0,1.0,0.0078125,down_in_stim,strong,0.020007621951219513
Pattern6,FTH1,8,3.585453987121582,by_cell_type,CD14+ Monocytes,-1.133141654337639,-1.0824018232817014,8,0,8,0,1.0,0.0078125,down_in_stim,strong,0.020007621951219513
Pattern6,FTH1,8,3.585453987121582,by_cell_type,CD4 T cells,-0.845984476155722,-0.8403689297802117,8,0,8,0,1.0,0.0078125,down_in_stim,strong,0.020007621951219513
Pattern6,FTH1,8,3.585453987121582,by_cell_type,CD8 T cells,-1.0021307651834175,-0.9182330838954496,5,0,5,0,1.0,0.0625,down_in_stim,strong,0.08003048780487805
Pattern6,FTH1,8,3.585453987121582,by_cell_type,Dendritic cells,-1.080423242998389,-0.9944972104603984,6,0,6,0,1.0,0.03125,down_in_stim,strong,0.04843173431734318
Pattern6,FTH1,8,3.585453987121582,by_cell_type,FCGR3A+ Monocytes,-1.0869520560166464,-1.1057151303919106,6,0,6,0,1.0,0.03125,down_in_stim,strong,0.04843173431734318
Pattern6,FTH1,8,3.585453987121582,by_cell_type,Megakaryocytes,0.468200785918107,0.468200785918107,1,1,0,0,1.0,,up_in_stim,moderate,
Pattern6,FTH1,8,3.585453987121582,by_cell_type,NK cells,-0.6397938651378916,-0.6964991210954503,8,0,8,0,1.0,0.0078125,down_in_stim,strong,0.020007621951219513
Pattern6,PFN1,9,3.1363472938537598,by_cell_type,B cells,-0.9187309023057533,-0.8901162834168312,8,0,8,0,1.0,0.0078125,down_in_stim,strong,0.020007621951219513
Pattern6,PFN1,9,3.1363472938537598,by_cell_type,CD14+ Monocytes,-1.5777032034883467,-1.5870797107727288,8,0,8,0,1.0,0.0078125,down_in_stim,strong,0.020007621951219513
Pattern6,PFN1,9,3.1363472938537598,by_cell_type,CD4 T cells,-0.4684921392017871,-0.5132717421465944,8,0,8,0,1.0,0.0078125,down_in_stim,moderate,0.020007621951219513
Pattern6,PFN1,9,3.1363472938537598,by_cell_type,CD8 T cells,-0.7703482087900898,-0.7632291298437508,5,0,5,0,1.0,0.0625,down_in_stim,strong,0.08003048780487805
Pattern6,PFN1,9,3.1363472938537598,by_cell_type,Dendritic cells,-1.1298928693628627,-1.1188838641555643,6,0,6,0,1.0,0.03125,down_in_stim,strong,0.04843173431734318
Pattern6,PFN1,9,3.1363472938537598,by_cell_type,FCGR3A+ Monocytes,-1.3146745944740001,-1.268135348945326,6,0,6,0,1.0,0.03125,down_in_stim,strong,0.04843173431734318
Pattern6,PFN1,9,3.1363472938537598,by_cell_type,Megakaryocytes,4.850223776745797,4.850223776745797,1,1,0,0,1.0,,up_in_stim,strong,
Pattern6,PFN1,9,3.1363472938537598,by_cell_type,NK cells,-0.8729971762939712,-0.8879509260263161,8,0,8,0,1.0,0.0078125,down_in_stim,strong,0.020007621951219513
Pattern6,HLA-DQB1,10,2.766254186630249,by_cell_type,B cells,-1.1963218221515708,-1.204510374691984,8,0,8,0,1.0,0.0078125,down_in_stim,strong,0.020007621951219513
Pattern6,HLA-DQB1,10,2.766254186630249,by_cell_type,CD14+ Monocytes,-0.6186657711597809,-0.6340487258389147,8,1,7,0,0.875,0.015625,down_in_stim,strong,0.03815406976744186
Pattern6,HLA-DQB1,10,2.766254186630249,by_cell_type,CD4 T cells,-1.3546263351578465,-0.47799910075357666,8,4,4,0,0.5,0.3125,down_in_stim,weak_or_mixed,0.35377358490566035
Pattern6,HLA-DQB1,10,2.766254186630249,by_cell_type,CD8 T cells,1.7274276533139115,0.0,5,2,2,1,0.4,0.875,up_in_stim,weak_or_mixed,0.9074074074074074
Pattern6,HLA-DQB1,10,2.766254186630249,by_cell_type,Dendritic cells,-1.0173984302821744,-1.0504479476553321,6,0,6,0,1.0,0.03125,down_in_stim,strong,0.04843173431734318
Pattern6,HLA-DQB1,10,2.766254186630249,by_cell_type,FCGR3A+ Monocytes,-0.7946059870747767,-0.8251889890923332,6,1,5,0,0.8333333333333334,0.0625,down_in_stim,strong,0.08003048780487805
Pattern6,HLA-DQB1,10,2.766254186630249,by_cell_type,Megakaryocytes,0.0,0.0,1,0,0,1,1.0,,mixed_or_unclear,weak_or_mixed,
Pattern6,HLA-DQB1,10,2.766254186630249,by_cell_type,NK cells,1.2606100644705618,-0.6505771148075361,8,3,4,1,0.5,1.0,up_in_stim,weak_or_mixed,1.0
Pattern6,HLA-DQA1,11,2.259584426879883,by_cell_type,B cells,-0.847830196787047,-0.9023779250613959,8,0,8,0,1.0,0.0078125,down_in_stim,strong,0.020007621951219513
Pattern6,HLA-DQA1,11,2.259584426879883,by_cell_type,CD14+ Monocytes,-0.5468487195184568,-0.4150859860233638,8,1,7,0,0.875,0.078125,down_in_stim,strong,0.09853603603603604
Pattern6,HLA-DQA1,11,2.259584426879883,by_cell_type,CD4 T cells,-1.9430762498204923,-1.2326509177215543,8,1,7,0,0.875,0.0546875,down_in_stim,strong,0.08003048780487805
Pattern6,HLA-DQA1,11,2.259584426879883,by_cell_type,CD8 T cells,-1.5120880810570507,-0.9008439346061605,5,2,3,0,0.6,0.625,down_in_stim,weak_or_mixed,0.6800518134715026
Pattern6,HLA-DQA1,11,2.259584426879883,by_cell_type,Dendritic cells,-0.991915410770539,-0.9819850449158753,6,0,6,0,1.0,0.03125,down_in_stim,strong,0.04843173431734318
Pattern6,HLA-DQA1,11,2.259584426879883,by_cell_type,FCGR3A+ Monocytes,0.1604604352785417,-0.15058428270010404,6,3,3,0,0.5,0.84375,up_in_stim,weak_or_mixed,0.8771658415841584
Pattern6,HLA-DQA1,11,2.259584426879883,by_cell_type,Megakaryocytes,0.0,0.0,1,0,0,1,1.0,,mixed_or_unclear,weak_or_mixed,
Pattern6,HLA-DQA1,11,2.259584426879883,by_cell_type,NK cells,-0.5067037112415786,-0.2069122467241158,8,2,4,2,0.5,0.6875,down_in_stim,weak_or_mixed,0.7366071428571429
Pattern6,HSP90AB1,12,1.9837803840637207,by_cell_type,B cells,-0.029037051205184516,-0.049585986235831214,8,3,5,0,0.625,0.7421875,down_in_stim,weak_or_mixed,0.7911643401015228
Pattern6,HSP90AB1,12,1.9837803840637207,by_cell_type,CD14+ Monocytes,0.7392248793000176,0.682080271848629,8,8,0,0,1.0,0.0078125,up_in_stim,strong,0.020007621951219513
Pattern6,HSP90AB1,12,1.9837803840637207,by_cell_type,CD4 T cells,-0.14597982018095945,-0.12727338484572304,8,3,5,0,0.625,0.1953125,down_in_stim,suggestive,0.23107394366197184
Pattern6,HSP90AB1,12,1.9837803840637207,by_cell_type,CD8 T cells,-0.8360093458519525,-0.9032070327042216,5,0,5,0,1.0,0.0625,down_in_stim,strong,0.08003048780487805
Pattern6,HSP90AB1,12,1.9837803840637207,by_cell_type,Dendritic cells,0.3434458926444168,0.23522553709486527,6,6,0,0,1.0,0.03125,up_in_stim,moderate,0.04843173431734318
Pattern6,HSP90AB1,12,1.9837803840637207,by_cell_type,FCGR3A+ Monocytes,0.7701647073904384,0.8181774130587138,6,6,0,0,1.0,0.03125,up_in_stim,strong,0.04843173431734318
Pattern6,HSP90AB1,12,1.9837803840637207,by_cell_type,Megakaryocytes,-1.7441400692576092,-1.7441400692576092,1,0,1,0,1.0,,down_in_stim,strong,
Pattern6,HSP90AB1,12,1.9837803840637207,by_cell_type,NK cells,-0.867260536834032,-0.8982141603869724,8,0,8,0,1.0,0.0078125,down_in_stim,strong,0.020007621951219513
Pattern6,HSP90AA1,13,1.9631909132003784,by_cell_type,B cells,0.29660143866514277,0.2627393611139919,8,7,1,0,0.875,0.0234375,up_in_stim,moderate,0.04843173431734318
Pattern6,HSP90AA1,13,1.9631909132003784,by_cell_type,CD14+ Monocytes,0.8709979613984209,0.8383458611185812,8,8,0,0,1.0,0.0078125,up_in_stim,strong,0.020007621951219513
Pattern6,HSP90AA1,13,1.9631909132003784,by_cell_type,CD4 T cells,0.10495791202341698,0.07908516548961142,8,5,3,0,0.625,0.1953125,up_in_stim,suggestive,0.23107394366197184
Pattern6,HSP90AA1,13,1.9631909132003784,by_cell_type,CD8 T cells,0.23936997435383453,0.1608228964717,5,3,2,0,0.6,0.3125,up_in_stim,weak_or_mixed,0.35377358490566035
Pattern6,HSP90AA1,13,1.9631909132003784,by_cell_type,Dendritic cells,1.5414242774538887,1.5375033653007124,6,6,0,0,1.0,0.03125,up_in_stim,strong,0.04843173431734318
Pattern6,HSP90AA1,13,1.9631909132003784,by_cell_type,FCGR3A+ Monocytes,0.9420608313699651,1.0019085823144769,6,6,0,0,1.0,0.03125,up_in_stim,strong,0.04843173431734318
Pattern6,HSP90AA1,13,1.9631909132003784,by_cell_type,Megakaryocytes,1.7098301665516011,1.7098301665516011,1,1,0,0,1.0,,up_in_stim,strong,
Pattern6,HSP90AA1,13,1.9631909132003784,by_cell_type,NK cells,0.06428486848750925,-0.045965066086516515,8,4,4,0,0.5,1.0,up_in_stim,weak_or_mixed,1.0
Pattern6,ACTG1,14,1.6350189447402954,by_cell_type,B cells,-0.5839741917415744,-0.5596284016651412,8,1,7,0,0.875,0.015625,down_in_stim,strong,0.03815406976744186
Pattern6,ACTG1,14,1.6350189447402954,by_cell_type,CD14+ Monocytes,-1.4584955888220372,-1.4255046020622153,8,0,8,0,1.0,0.0078125,down_in_stim,strong,0.020007621951219513
Pattern6,ACTG1,14,1.6350189447402954,by_cell_type,CD4 T cells,-0.395681757075095,-0.4304785740578474,8,0,8,0,1.0,0.0078125,down_in_stim,moderate,0.020007621951219513
Pattern6,ACTG1,14,1.6350189447402954,by_cell_type,CD8 T cells,0.02731619779639267,-0.11496308545621403,5,2,3,0,0.6,0.8125,up_in_stim,weak_or_mixed,0.8552631578947368
Pattern6,ACTG1,14,1.6350189447402954,by_cell_type,Dendritic cells,-0.6866401538038037,-0.7447152377244359,6,0,6,0,1.0,0.03125,down_in_stim,strong,0.04843173431734318
Pattern6,ACTG1,14,1.6350189447402954,by_cell_type,FCGR3A+ Monocytes,-1.1775565181847696,-1.1980014280700084,6,0,6,0,1.0,0.03125,down_in_stim,strong,0.04843173431734318
Pattern6,ACTG1,14,1.6350189447402954,by_cell_type,Megakaryocytes,-5.072928689090549,-5.072928689090549,1,0,1,0,1.0,,down_in_stim,strong,
Pattern6,ACTG1,14,1.6350189447402954,by_cell_type,NK cells,-0.43308717452679835,-0.43003888359052755,8,0,8,0,1.0,0.0078125,down_in_stim,moderate,0.020007621951219513
Pattern6,HLA-DMA,15,1.6193488836288452,by_cell_type,B cells,-1.528930978107665,-1.515480052981773,8,0,8,0,1.0,0.0078125,down_in_stim,strong,0.020007621951219513
Pattern6,HLA-DMA,15,1.6193488836288452,by_cell_type,CD14+ Monocytes,-0.31151609938878,-0.409573448622953,8,2,6,0,0.75,0.0546875,down_in_stim,moderate,0.08003048780487805
Pattern6,HLA-DMA,15,1.6193488836288452,by_cell_type,CD4 T cells,-0.6374670721403092,-0.5191159369454459,8,0,8,0,1.0,0.0078125,down_in_stim,strong,0.020007621951219513
Pattern6,HLA-DMA,15,1.6193488836288452,by_cell_type,CD8 T cells,-0.6846224232772091,-0.731310037042892,5,0,4,1,0.8,0.125,down_in_stim,strong,0.15395894428152493
Pattern6,HLA-DMA,15,1.6193488836288452,by_cell_type,Dendritic cells,-0.9066040943074082,-0.9975106653339463,6,0,6,0,1.0,0.03125,down_in_stim,strong,0.04843173431734318
Pattern6,HLA-DMA,15,1.6193488836288452,by_cell_type,FCGR3A+ Monocytes,-1.2927088472224202,-1.2291130658776632,6,0,6,0,1.0,0.03125,down_in_stim,strong,0.04843173431734318
Pattern6,HLA-DMA,15,1.6193488836288452,by_cell_type,Megakaryocytes,0.0,0.0,1,0,0,1,1.0,,mixed_or_unclear,weak_or_mixed,
Pattern6,HLA-DMA,15,1.6193488836288452,by_cell_type,NK cells,-3.6660363506775346,-4.362834614968699,8,1,7,0,0.875,0.078125,down_in_stim,strong,0.09853603603603604
