"gene","pattern","rank","cogaps_weight","contrast_scope","cell_type","mean_log2fc_stim_vs_ctrl","median_log2fc_stim_vs_ctrl","n_pairs","n_up_pairs","n_down_pairs","n_zero_pairs","sign_consistency","wilcoxon_pvalue","direction","evidence_strength","wilcoxon_fdr"
"SH3BGRL3","Pattern6",5,2.96568727493286,"by_cell_type","FCGR3A+ Monocytes",-1.05962404191995,-1.01173892602112,6,0,6,0,1,0.0360316862182336,"down_in_stim","strong",0.0536857654094966
"SH3BGRL3","Pattern6",5,2.96568727493286,"by_cell_type","Megakaryocytes",-0.222704912344752,-0.222704912344752,1,0,1,0,1,NA,"down_in_stim","suggestive",NA
"SH3BGRL3","Pattern6",5,2.96568727493286,"by_cell_type","NK cells",-1.13745929765786,-1.15816343101414,8,0,8,0,1,0.0142661867014469,"down_in_stim","strong",0.0343685406898494
"VIM","Pattern6",6,1.93771183490753,"by_cell_type","B cells",-0.734435732246494,-0.660952930270582,8,0,8,0,1,0.0142661867014469,"down_in_stim","strong",0.0343685406898494
"VIM","Pattern6",6,1.93771183490753,"by_cell_type","CD14+ Monocytes",-1.02338174891712,-1.0306878538704,8,0,8,0,1,0.0142661867014469,"down_in_stim","strong",0.0343685406898494
"VIM","Pattern6",6,1.93771183490753,"by_cell_type","CD4 T cells",-0.829285605409561,-0.864813680796333,8,0,8,0,1,0.0142661867014469,"down_in_stim","strong",0.0343685406898494
"VIM","Pattern6",6,1.93771183490753,"by_cell_type","CD8 T cells",-1.21182999318689,-1.33401501725598,5,0,5,0,1,0.0590582290905367,"down_in_stim","strong",0.0731761238779795
"VIM","Pattern6",6,1.93771183490753,"by_cell_type","Dendritic cells",-0.723510034764851,-0.69198040823157,6,0,6,0,1,0.0360316862182336,"down_in_stim","strong",0.0536857654094966
"VIM","Pattern6",6,1.93771183490753,"by_cell_type","FCGR3A+ Monocytes",-0.655307991471691,-0.651525010968994,6,0,6,0,1,0.0360316862182336,"down_in_stim","strong",0.0536857654094966
"VIM","Pattern6",6,1.93771183490753,"by_cell_type","Megakaryocytes",3.8993926242885,3.8993926242885,1,1,0,0,1,NA,"up_in_stim","strong",NA
"VIM","Pattern6",6,1.93771183490753,"by_cell_type","NK cells",-1.30644425332883,-1.29417304114254,8,0,8,0,1,0.0142661867014469,"down_in_stim","strong",0.0343685406898494
"ANXA1","Pattern6",7,1.75308179855347,"by_cell_type","B cells",1.98789988020998,0.958786400027139,8,8,0,0,1,0.0142661867014469,"up_in_stim","strong",0.0343685406898494
"ANXA1","Pattern6",7,1.75308179855347,"by_cell_type","CD14+ Monocytes",0.297993642361991,0.266051353552115,8,7,1,0,0.875,0.0208625823327655,"up_in_stim","moderate",0.0480746462450683
"ANXA1","Pattern6",7,1.75308179855347,"by_cell_type","CD4 T cells",0.0907710733352445,0.0926865806099615,8,5,3,0,0.625,0.141482121482793,"up_in_stim","weak_or_mixed",0.168565855458152
"ANXA1","Pattern6",7,1.75308179855347,"by_cell_type","CD8 T cells",0.212552650783848,0.267323033974691,5,4,1,0,0.8,0.41849223344682,"up_in_stim","suggestive",0.459350942629497
"ANXA1","Pattern6",7,1.75308179855347,"by_cell_type","Dendritic cells",0.209994682440234,0.0863464795411168,6,4,2,0,0.666666666666667,0.208412803684149,"up_in_stim","suggestive",0.238645525206232
"ANXA1","Pattern6",7,1.75308179855347,"by_cell_type","FCGR3A+ Monocytes",0.555353466114415,0.411327069819309,6,6,0,0,1,0.0360316862182336,"up_in_stim","strong",0.0536857654094966
"ANXA1","Pattern6",7,1.75308179855347,"by_cell_type","Megakaryocytes",2.2862845270824,2.2862845270824,1,1,0,0,1,NA,"up_in_stim","strong",NA
"ANXA1","Pattern6",7,1.75308179855347,"by_cell_type","NK cells",1.02415720933859,0.884284048981308,8,8,0,0,1,0.0142661867014469,"up_in_stim","strong",0.0343685406898494
"GAPDH","Pattern6",8,1.47873985767365,"by_cell_type","B cells",-1.14728604530828,-1.11398029396294,8,0,8,0,1,0.0142661867014469,"down_in_stim","strong",0.0343685406898494
"GAPDH","Pattern6",8,1.47873985767365,"by_cell_type","CD14+ Monocytes",-1.37439459292889,-1.39804641387112,8,0,8,0,1,0.0142661867014469,"down_in_stim","strong",0.0343685406898494
"GAPDH","Pattern6",8,1.47873985767365,"by_cell_type","CD4 T cells",-0.91056309875786,-0.805077481377158,8,0,8,0,1,0.0142661867014469,"down_in_stim","strong",0.0343685406898494
"GAPDH","Pattern6",8,1.47873985767365,"by_cell_type","CD8 T cells",-0.971845931956047,-0.892242322822881,5,0,5,0,1,0.0590582290905367,"down_in_stim","strong",0.0731761238779795
"GAPDH","Pattern6",8,1.47873985767365,"by_cell_type","Dendritic cells",-0.904039595949854,-0.910470983067603,6,0,6,0,1,0.0360316862182336,"down_in_stim","strong",0.0536857654094966
"GAPDH","Pattern6",8,1.47873985767365,"by_cell_type","FCGR3A+ Monocytes",-1.1068140589827,-1.05375906348789,6,0,6,0,1,0.0360316862182336,"down_in_stim","strong",0.0536857654094966
"GAPDH","Pattern6",8,1.47873985767365,"by_cell_type","Megakaryocytes",-0.222704912344752,-0.222704912344752,1,0,1,0,1,NA,"down_in_stim","suggestive",NA
"GAPDH","Pattern6",8,1.47873985767365,"by_cell_type","NK cells",-1.0705271442142,-1.07825263924901,8,0,8,0,1,0.0142661867014469,"down_in_stim","strong",0.0343685406898494
"CCR7","Pattern6",9,1.33963072299957,"by_cell_type","B cells",0.382979026281602,0.563920298542889,8,7,1,0,0.875,0.183430618982178,"up_in_stim","moderate",0.211343974044683
"CCR7","Pattern6",9,1.33963072299957,"by_cell_type","CD14+ Monocytes",0.657875746338002,0.562079576113399,8,8,0,0,1,0.0142661867014469,"up_in_stim","strong",0.0343685406898494
"CCR7","Pattern6",9,1.33963072299957,"by_cell_type","CD4 T cells",0.267199804299609,0.267150252325695,8,8,0,0,1,0.0142661867014469,"up_in_stim","moderate",0.0343685406898494
"CCR7","Pattern6",9,1.33963072299957,"by_cell_type","CD8 T cells",2.93156698410995,1.25212159039156,5,4,1,0,0.8,0.105645429201877,"up_in_stim","strong",0.128086451744759
"CCR7","Pattern6",9,1.33963072299957,"by_cell_type","Dendritic cells",0.721376203854098,0.731834170111507,6,5,1,0,0.833333333333333,0.0591720678258594,"up_in_stim","strong",0.0731761238779795
"CCR7","Pattern6",9,1.33963072299957,"by_cell_type","FCGR3A+ Monocytes",2.18987935627305,1.02096265609233,6,5,1,0,0.833333333333333,0.142213241936393,"up_in_stim","strong",0.168565855458152
"CCR7","Pattern6",9,1.33963072299957,"by_cell_type","Megakaryocytes",1.30325092564244,1.30325092564244,1,1,0,0,1,NA,"up_in_stim","strong",NA
"CCR7","Pattern6",9,1.33963072299957,"by_cell_type","NK cells",-1.94245793857921,-0.77103366643806,8,2,6,0,0.75,0.141482121482793,"down_in_stim","strong",0.168565855458152
"HSPA8","Pattern6",10,1.26981425285339,"by_cell_type","B cells",-0.00325906372116758,0.0652854231955722,8,5,3,0,0.625,0.833634883024682,"down_in_stim","weak_or_mixed",0.861500115883446
"HSPA8","Pattern6",10,1.26981425285339,"by_cell_type","CD14+ Monocytes",0.139430534258761,0.188011818089711,8,5,3,0,0.625,0.183430618982178,"up_in_stim","suggestive",0.211343974044683
"HSPA8","Pattern6",10,1.26981425285339,"by_cell_type","CD4 T cells",0.0565586580753945,0.0262800026049401,8,5,3,0,0.625,0.528612125255688,"up_in_stim","weak_or_mixed",0.575117590820704
"HSPA8","Pattern6",10,1.26981425285339,"by_cell_type","CD8 T cells",0.335215090918105,0.20084660709936,5,4,1,0,0.8,0.105645429201877,"up_in_stim","moderate",0.128086451744759
"HSPA8","Pattern6",10,1.26981425285339,"by_cell_type","Dendritic cells",0.5492420113519,0.597020576804575,6,6,0,0,1,0.0360316862182336,"up_in_stim","strong",0.0536857654094966
"HSPA8","Pattern6",10,1.26981425285339,"by_cell_type","FCGR3A+ Monocytes",0.617095558458796,0.481745869532102,6,6,0,0,1,0.0360316862182336,"up_in_stim","strong",0.0536857654094966
"HSPA8","Pattern6",10,1.26981425285339,"by_cell_type","Megakaryocytes",-5.64353269354611,-5.64353269354611,1,0,1,0,1,NA,"down_in_stim","strong",NA
"HSPA8","Pattern6",10,1.26981425285339,"by_cell_type","NK cells",0.338669931029365,0.345602819608824,8,7,1,0,0.875,0.042315274905714,"up_in_stim","moderate",0.0618069566536216
"EMP3","Pattern6",11,1.25110065937042,"by_cell_type","B cells",-0.696041940915319,-0.689002088208482,8,0,8,0,1,0.0142661867014469,"down_in_stim","strong",0.0343685406898494
"EMP3","Pattern6",11,1.25110065937042,"by_cell_type","CD14+ Monocytes",-0.309710515550947,-0.308539590504785,8,0,8,0,1,0.0142661867014469,"down_in_stim","moderate",0.0343685406898494
"EMP3","Pattern6",11,1.25110065937042,"by_cell_type","CD4 T cells",-0.375061443789774,-0.336529728584247,8,0,8,0,1,0.0142661867014469,"down_in_stim","moderate",0.0343685406898494
"EMP3","Pattern6",11,1.25110065937042,"by_cell_type","CD8 T cells",-0.825366611520412,-0.837208606807902,5,0,5,0,1,0.0590582290905367,"down_in_stim","strong",0.0731761238779795
"EMP3","Pattern6",11,1.25110065937042,"by_cell_type","Dendritic cells",-0.250847719603506,-0.22534456131651,6,0,6,0,1,0.0360316862182336,"down_in_stim","moderate",0.0536857654094966
"EMP3","Pattern6",11,1.25110065937042,"by_cell_type","FCGR3A+ Monocytes",-0.298349719160982,-0.227530030617448,6,1,5,0,0.833333333333333,0.0591720678258594,"down_in_stim","moderate",0.0731761238779795
"EMP3","Pattern6",11,1.25110065937042,"by_cell_type","Megakaryocytes",-4.11516616469536,-4.11516616469536,1,0,1,0,1,NA,"down_in_stim","strong",NA
"EMP3","Pattern6",11,1.25110065937042,"by_cell_type","NK cells",-1.02055143849935,-0.943910909301452,8,0,8,0,1,0.0142661867014469,"down_in_stim","strong",0.0343685406898494
"LTB","Pattern6",12,1.19015574455261,"by_cell_type","B cells",-0.472868389888893,-0.412933786088305,8,2,6,0,0.75,0.058707408431205,"down_in_stim","moderate",0.0731761238779795
"LTB","Pattern6",12,1.19015574455261,"by_cell_type","CD14+ Monocytes",-1.03506169276693,-0.788110941697405,8,0,8,0,1,0.0142661867014469,"down_in_stim","strong",0.0343685406898494
"LTB","Pattern6",12,1.19015574455261,"by_cell_type","CD4 T cells",-0.538791991536449,-0.576240606588853,8,0,8,0,1,0.0142661867014469,"down_in_stim","strong",0.0343685406898494
"LTB","Pattern6",12,1.19015574455261,"by_cell_type","CD8 T cells",-2.07908358411373,-0.384000206468885,5,2,3,0,0.6,0.589638551626567,"down_in_stim","weak_or_mixed",0.637772310943021
"LTB","Pattern6",12,1.19015574455261,"by_cell_type","Dendritic cells",0.798333190409342,0.687774252480287,6,5,1,0,0.833333333333333,0.142213241936393,"up_in_stim","strong",0.168565855458152
"LTB","Pattern6",12,1.19015574455261,"by_cell_type","FCGR3A+ Monocytes",-1.65423042769108,-0.414322593436581,6,3,3,0,0.5,0.401678166469773,"down_in_stim","weak_or_mixed",0.442203560119542
"LTB","Pattern6",12,1.19015574455261,"by_cell_type","Megakaryocytes",-4.11516616469536,-4.11516616469536,1,0,1,0,1,NA,"down_in_stim","strong",NA
"LTB","Pattern6",12,1.19015574455261,"by_cell_type","NK cells",1.71133915801606,-0.401394949325714,8,2,5,1,0.625,0.932646638965876,"up_in_stim","moderate",0.9611441751565
"RGCC","Pattern6",13,1.08750975131989,"by_cell_type","B cells",-2.00903678854982,-1.74299250375711,8,0,8,0,1,0.0142661867014469,"down_in_stim","strong",0.0343685406898494
"RGCC","Pattern6",13,1.08750975131989,"by_cell_type","CD14+ Monocytes",-3.27931278273868,-3.34915586775602,8,0,8,0,1,0.0142661867014469,"down_in_stim","strong",0.0343685406898494
"RGCC","Pattern6",13,1.08750975131989,"by_cell_type","CD4 T cells",-1.45348544921634,-1.44823988229762,8,0,8,0,1,0.0142661867014469,"down_in_stim","strong",0.0343685406898494
"RGCC","Pattern6",13,1.08750975131989,"by_cell_type","CD8 T cells",-1.20291411940666,-1.26154413057838,5,0,5,0,1,0.0590582290905367,"down_in_stim","strong",0.0731761238779795
"RGCC","Pattern6",13,1.08750975131989,"by_cell_type","Dendritic cells",-2.64709629837597,-2.4996683786655,6,0,6,0,1,0.0360316862182336,"down_in_stim","strong",0.0536857654094966
"RGCC","Pattern6",13,1.08750975131989,"by_cell_type","FCGR3A+ Monocytes",-3.05089966606375,-2.86635471734593,6,0,6,0,1,0.0360316862182336,"down_in_stim","strong",0.0536857654094966
"RGCC","Pattern6",13,1.08750975131989,"by_cell_type","Megakaryocytes",1.11825476802012,1.11825476802012,1,1,0,0,1,NA,"up_in_stim","strong",NA
"RGCC","Pattern6",13,1.08750975131989,"by_cell_type","NK cells",-1.50110952418466,-1.35175585559294,8,0,8,0,1,0.0142661867014469,"down_in_stim","strong",0.0343685406898494
"ACTG1","Pattern6",14,0.879792630672455,"by_cell_type","B cells",-0.583974191741574,-0.559628401665141,8,1,7,0,0.875,0.0208625823327655,"down_in_stim","strong",0.0480746462450683
"ACTG1","Pattern6",14,0.879792630672455,"by_cell_type","CD14+ Monocytes",-1.45849558882204,-1.42550460206222,8,0,8,0,1,0.0142661867014469,"down_in_stim","strong",0.0343685406898494
"ACTG1","Pattern6",14,0.879792630672455,"by_cell_type","CD4 T cells",-0.395681757075095,-0.430478574057847,8,0,8,0,1,0.0142661867014469,"down_in_stim","moderate",0.0343685406898494
"ACTG1","Pattern6",14,0.879792630672455,"by_cell_type","CD8 T cells",0.0273161977963927,-0.114963085456214,5,2,3,0,0.6,0.787406490666269,"up_in_stim","weak_or_mixed",0.824840669565685
"ACTG1","Pattern6",14,0.879792630672455,"by_cell_type","Dendritic cells",-0.686640153803804,-0.744715237724436,6,0,6,0,1,0.0360316862182336,"down_in_stim","strong",0.0536857654094966
"ACTG1","Pattern6",14,0.879792630672455,"by_cell_type","FCGR3A+ Monocytes",-1.17755651818477,-1.19800142807001,6,0,6,0,1,0.0360316862182336,"down_in_stim","strong",0.0536857654094966
"ACTG1","Pattern6",14,0.879792630672455,"by_cell_type","Megakaryocytes",-5.07292868909055,-5.07292868909055,1,0,1,0,1,NA,"down_in_stim","strong",NA
"ACTG1","Pattern6",14,0.879792630672455,"by_cell_type","NK cells",-0.433087174526798,-0.430038883590528,8,0,8,0,1,0.0142661867014469,"down_in_stim","moderate",0.0343685406898494
"CREM","Pattern6",15,0.856085419654846,"by_cell_type","B cells",0.57837469702712,0.530007667863741,8,8,0,0,1,0.0142661867014469,"up_in_stim","strong",0.0343685406898494
"CREM","Pattern6",15,0.856085419654846,"by_cell_type","CD14+ Monocytes",1.06564013264821,0.932305224104485,8,8,0,0,1,0.0142661867014469,"up_in_stim","strong",0.0343685406898494
"CREM","Pattern6",15,0.856085419654846,"by_cell_type","CD4 T cells",-0.121525504514666,-0.0826820233966075,8,0,8,0,1,0.0142661867014469,"down_in_stim","suggestive",0.0343685406898494
"CREM","Pattern6",15,0.856085419654846,"by_cell_type","CD8 T cells",0.295560778632448,-0.0482550464698139,5,2,3,0,0.6,1,"up_in_stim","weak_or_mixed",1
"CREM","Pattern6",15,0.856085419654846,"by_cell_type","Dendritic cells",0.0477651878872859,-0.0425044103125822,6,2,4,0,0.666666666666667,1,"up_in_stim","weak_or_mixed",1
"CREM","Pattern6",15,0.856085419654846,"by_cell_type","FCGR3A+ Monocytes",1.12993312119938,1.06889718545415,6,6,0,0,1,0.0360316862182336,"up_in_stim","strong",0.0536857654094966
"CREM","Pattern6",15,0.856085419654846,"by_cell_type","Megakaryocytes",0,0,1,0,0,1,1,NA,"mixed_or_unclear","weak_or_mixed",NA
"CREM","Pattern6",15,0.856085419654846,"by_cell_type","NK cells",0.0957238746103275,0.111031446837484,8,4,4,0,0.5,0.62406453246517,"up_in_stim","weak_or_mixed",0.665310176852236
